DateTime,DateTime,Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2,Holiday_code,weekday
2012-07-14 02:00:00,2012-07-14 02:00:00,None,0,5,28,14,7,2012,4,11.0,20.4,592.36,175.0,2503.34,39.15,11,5
2012-07-14 02:30:00,2012-07-14 02:30:00,None,0,5,28,14,7,2012,5,11.0,18.5,582.53,190.0,2435.0,39.15,11,5
2012-07-14 03:00:00,2012-07-14 03:00:00,None,0,5,28,14,7,2012,6,11.0,18.5,590.31,190.0,2380.45,39.15,11,5
2012-07-14 03:30:00,2012-07-14 03:30:00,None,0,5,28,14,7,2012,7,11.0,20.4,588.07,212.0,2354.38,39.15,11,5
2012-07-14 04:00:00,2012-07-14 04:00:00,None,0,5,28,14,7,2012,8,11.0,29.6,590.28,240.0,2341.1,39.15,11,5
2012-07-14 04:30:00,2012-07-14 04:30:00,None,0,5,28,14,7,2012,9,10.0,24.1,590.2,232.0,2313.21,39.15,11,5
2012-07-14 05:00:00,2012-07-14 05:00:00,None,0,5,28,14,7,2012,10,10.0,24.1,609.34,246.0,2246.52,39.15,11,5
2012-07-14 05:30:00,2012-07-14 05:30:00,None,0,5,28,14,7,2012,11,10.0,27.8,621.16,239.0,2197.9,39.15,11,5
2012-07-14 06:00:00,2012-07-14 06:00:00,None,0,5,28,14,7,2012,12,10.0,27.8,631.48,238.0,2276.93,50.62,11,5
2012-07-14 06:30:00,2012-07-14 06:30:00,None,0,5,28,14,7,2012,13,10.0,25.9,624.09,225.0,2370.1,47.95,11,5
2012-07-14 07:00:00,2012-07-14 07:00:00,None,0,5,28,14,7,2012,14,10.0,24.1,660.68,248.0,2547.8,49.56,11,5
2012-07-14 07:30:00,2012-07-14 07:30:00,None,0,5,28,14,7,2012,15,11.0,25.9,672.99,225.0,2728.73,53.49,11,5
2012-07-14 08:00:00,2012-07-14 08:00:00,None,0,5,28,14,7,2012,16,11.0,29.6,622.33,216.0,2966.63,56.97,11,5
2012-07-14 08:30:00,2012-07-14 08:30:00,None,0,5,28,14,7,2012,17,11.0,29.6,622.47,229.0,3170.46,59.07,11,5
2012-07-14 09:00:00,2012-07-14 09:00:00,None,0,5,28,14,7,2012,18,12.0,25.9,617.86,263.0,3394.35,59.14,11,5
2012-07-14 09:30:00,2012-07-14 09:30:00,None,0,5,28,14,7,2012,19,13.0,24.1,604.25,260.0,3531.63,61.38,11,5
2012-07-14 10:00:00,2012-07-14 10:00:00,None,0,5,28,14,7,2012,20,13.0,20.4,598.58,247.0,3633.86,59.82,11,5
2012-07-14 10:30:00,2012-07-14 10:30:00,None,0,5,28,14,7,2012,21,13.0,20.4,591.59,243.0,3698.79,59.82,11,5
2012-07-14 11:00:00,2012-07-14 11:00:00,None,0,5,28,14,7,2012,22,8.927900106086327,13.275926382491875,588.79,236.0,3719.89,64.76,11,5
2012-07-14 11:30:00,2012-07-14 11:30:00,None,0,5,28,14,7,2012,23,8.977009377387276,14.170848481443628,575.8,282.0,3742.45,65.86,11,5
2012-07-14 12:00:00,2012-07-14 12:00:00,None,0,5,28,14,7,2012,24,13.0,20.4,580.68,274.0,3767.98,65.86,11,5
2012-07-14 12:30:00,2012-07-14 12:30:00,None,0,5,28,14,7,2012,25,13.0,16.7,580.73,287.0,3774.21,65.86,11,5
2012-07-14 13:00:00,2012-07-14 13:00:00,None,0,5,28,14,7,2012,26,14.0,16.7,579.67,304.0,3712.8,61.59,11,5
2012-07-14 13:30:00,2012-07-14 13:30:00,None,0,5,28,14,7,2012,27,14.0,18.5,581.32,321.0,3623.7,59.82,11,5
2012-07-14 14:00:00,2012-07-14 14:00:00,None,0,5,28,14,7,2012,28,13.0,24.1,576.72,340.0,3553.74,59.14,11,5
2012-07-14 14:30:00,2012-07-14 14:30:00,None,0,5,28,14,7,2012,29,14.0,22.2,587.51,341.0,3500.57,59.14,11,5
2012-07-14 15:00:00,2012-07-14 15:00:00,None,0,5,28,14,7,2012,30,14.0,18.5,586.68,331.0,3471.45,59.14,11,5
2012-07-14 15:30:00,2012-07-14 15:30:00,None,0,5,28,14,7,2012,31,14.0,14.8,587.11,351.0,3461.47,59.14,11,5
2012-07-14 16:00:00,2012-07-14 16:00:00,None,0,5,28,14,7,2012,32,15.0,20.4,591.15,355.0,3480.3,59.14,11,5
2012-07-14 16:30:00,2012-07-14 16:30:00,None,0,5,28,14,7,2012,33,14.0,24.1,589.43,361.0,3536.91,59.14,11,5
2012-07-14 17:00:00,2012-07-14 17:00:00,None,0,5,28,14,7,2012,34,14.0,25.9,592.05,351.0,3635.86,60.08,11,5
2012-07-14 17:30:00,2012-07-14 17:30:00,None,0,5,28,14,7,2012,35,15.0,27.8,586.65,357.0,3696.94,62.86,11,5
2012-07-14 18:00:00,2012-07-14 18:00:00,None,0,5,28,14,7,2012,36,14.0,22.2,579.57,375.0,3687.96,59.82,11,5
2012-07-14 18:30:00,2012-07-14 18:30:00,None,0,5,28,14,7,2012,37,13.0,25.9,583.83,329.0,3632.57,59.82,11,5
2012-07-14 19:00:00,2012-07-14 19:00:00,None,0,5,28,14,7,2012,38,13.0,20.4,594.25,321.0,3534.13,59.42,11,5
2012-07-14 19:30:00,2012-07-14 19:30:00,None,0,5,28,14,7,2012,39,13.0,22.2,594.74,307.0,3435.03,59.14,11,5
2012-07-14 20:00:00,2012-07-14 20:00:00,None,0,5,28,14,7,2012,40,13.0,20.4,605.39,297.0,3353.38,59.14,11,5
2012-07-14 20:30:00,2012-07-14 20:30:00,None,0,5,28,14,7,2012,41,12.0,16.7,623.49,252.0,3310.88,59.14,11,5
2012-07-14 21:00:00,2012-07-14 21:00:00,None,0,5,28,14,7,2012,42,12.0,16.7,624.65,235.0,3258.23,59.14,11,5
2012-07-14 21:30:00,2012-07-14 21:30:00,None,0,5,28,14,7,2012,43,12.0,18.5,625.51,225.0,3244.61,59.14,11,5
2012-07-14 22:00:00,2012-07-14 22:00:00,None,0,5,28,14,7,2012,44,11.0,14.8,627.0,223.0,3313.77,59.14,11,5
2012-07-14 22:30:00,2012-07-14 22:30:00,None,0,5,28,14,7,2012,45,11.0,11.1,634.93,194.0,3268.21,59.14,11,5
2012-07-14 23:00:00,2012-07-14 23:00:00,None,0,5,28,14,7,2012,46,11.0,11.1,642.37,193.0,3142.14,59.07,11,5
2012-07-14 23:30:00,2012-07-14 23:30:00,None,0,5,28,14,7,2012,47,11.0,11.1,652.61,188.0,2991.76,59.82,11,5
2012-07-15 00:00:00,2012-07-15 00:00:00,None,0,6,28,15,7,2012,0,11.0,11.1,684.28,182.0,2862.58,59.07,11,6
2012-07-15 00:30:00,2012-07-15 00:30:00,None,0,6,28,15,7,2012,1,10.0,11.1,679.78,183.0,2718.52,53.49,11,6
2012-07-15 01:00:00,2012-07-15 01:00:00,None,0,6,28,15,7,2012,2,10.0,13.0,647.95,178.0,2594.17,50.98,11,6
2012-07-15 01:30:00,2012-07-15 01:30:00,None,0,6,28,15,7,2012,3,10.0,11.1,629.83,176.0,2490.19,50.98,11,6
2012-07-15 02:00:00,2012-07-15 02:00:00,None,0,6,28,15,7,2012,4,10.0,11.1,592.85,206.0,2428.19,50.62,11,6
2012-07-15 02:30:00,2012-07-15 02:30:00,None,0,6,28,15,7,2012,5,10.0,11.1,613.7,149.0,2364.32,50.62,11,6
2012-07-15 03:00:00,2012-07-15 03:00:00,None,0,6,28,15,7,2012,6,10.0,9.3,614.84,161.0,2326.47,50.62,11,6
2012-07-15 03:30:00,2012-07-15 03:30:00,None,0,6,28,15,7,2012,7,9.0,7.4,619.94,167.0,2289.12,50.62,11,6
2012-07-15 04:00:00,2012-07-15 04:00:00,None,0,6,28,15,7,2012,8,9.0,7.4,627.2,158.0,2264.17,50.62,11,6
2012-07-15 04:30:00,2012-07-15 04:30:00,None,0,6,28,15,7,2012,9,9.0,5.6,614.83,185.0,2258.97,50.62,11,6
2012-07-15 05:00:00,2012-07-15 05:00:00,None,0,6,28,15,7,2012,10,9.0,7.4,633.11,178.0,2162.13,50.62,11,6
2012-07-15 05:30:00,2012-07-15 05:30:00,None,0,6,28,15,7,2012,11,9.0,9.3,646.4,194.0,2105.0,50.62,11,6
2012-07-15 06:00:00,2012-07-15 06:00:00,None,0,6,28,15,7,2012,12,9.0,9.3,653.52,207.0,2189.24,38.52,11,6
2012-07-15 06:30:00,2012-07-15 06:30:00,None,0,6,28,15,7,2012,13,10.0,7.4,649.47,210.0,2226.07,38.52,11,6
2012-07-15 07:00:00,2012-07-15 07:00:00,None,0,6,28,15,7,2012,14,10.0,13.0,650.91,183.0,2326.9,38.88,11,6
2012-07-15 07:30:00,2012-07-15 07:30:00,None,0,6,28,15,7,2012,15,10.0,13.0,623.96,179.0,2458.14,38.88,11,6
2012-07-15 08:00:00,2012-07-15 08:00:00,None,0,6,28,15,7,2012,16,10.0,11.1,588.52,175.0,2644.01,38.88,11,6
2012-07-15 08:30:00,2012-07-15 08:30:00,None,0,6,28,15,7,2012,17,12.0,14.8,543.49,221.0,2812.43,40.87,11,6
2012-07-15 09:00:00,2012-07-15 09:00:00,None,0,6,28,15,7,2012,18,13.0,18.5,520.26,255.0,2991.47,45.16,11,6
2012-07-15 09:30:00,2012-07-15 09:30:00,None,0,6,28,15,7,2012,19,13.0,20.4,497.58,365.0,3137.89,47.26,11,6
2012-07-15 10:00:00,2012-07-15 10:00:00,None,0,6,28,15,7,2012,20,14.0,16.7,495.64,378.0,3302.89,47.26,11,6
2012-07-15 10:30:00,2012-07-15 10:30:00,None,0,6,28,15,7,2012,21,14.0,16.7,487.92,369.0,3417.82,77.87,11,6
2012-07-15 11:00:00,2012-07-15 11:00:00,None,0,6,28,15,7,2012,22,15.0,20.4,528.88,368.0,3513.24,77.87,11,6
2012-07-15 11:30:00,2012-07-15 11:30:00,None,0,6,28,15,7,2012,23,14.0,20.4,569.53,326.0,3589.94,77.87,11,6
2012-07-15 12:00:00,2012-07-15 12:00:00,None,0,6,28,15,7,2012,24,14.0,22.2,574.15,369.0,3698.12,77.87,11,6
2012-07-15 12:30:00,2012-07-15 12:30:00,None,0,6,28,15,7,2012,25,13.0,24.1,591.29,346.0,3752.67,78.28,11,6
2012-07-15 13:00:00,2012-07-15 13:00:00,None,0,6,28,15,7,2012,26,12.0,20.4,581.44,388.0,3730.77,77.87,11,6
2012-07-15 13:30:00,2012-07-15 13:30:00,None,0,6,28,15,7,2012,27,11.0,16.7,587.05,378.0,3627.44,77.87,11,6
2012-07-15 14:00:00,2012-07-15 14:00:00,None,0,6,28,15,7,2012,28,12.0,14.8,587.97,390.0,3548.06,77.87,11,6
2012-07-15 14:30:00,2012-07-15 14:30:00,None,0,6,28,15,7,2012,29,12.0,11.1,588.7,385.0,3481.26,77.87,11,6
2012-07-15 15:00:00,2012-07-15 15:00:00,None,0,6,28,15,7,2012,30,12.0,7.4,578.72,434.0,3424.73,75.77,11,6
2012-07-15 15:30:00,2012-07-15 15:30:00,None,0,6,28,15,7,2012,31,13.0,16.7,565.84,480.0,3390.12,71.48,11,6
2012-07-15 16:00:00,2012-07-15 16:00:00,None,0,6,28,15,7,2012,32,14.0,22.2,562.75,486.0,3382.79,71.48,11,6
2012-07-15 16:30:00,2012-07-15 16:30:00,None,0,6,28,15,7,2012,33,15.0,18.5,545.06,553.0,3413.74,75.77,11,6
2012-07-15 17:00:00,2012-07-15 17:00:00,None,0,6,28,15,7,2012,34,16.0,18.5,574.13,442.0,3457.97,77.87,11,6
2012-07-15 17:30:00,2012-07-15 17:30:00,None,0,6,28,15,7,2012,35,15.0,18.5,586.72,445.0,3517.71,77.87,11,6
2012-07-15 18:00:00,2012-07-15 18:00:00,None,0,6,28,15,7,2012,36,16.0,20.4,585.23,430.0,3501.12,77.87,11,6
2012-07-15 18:30:00,2012-07-15 18:30:00,None,0,6,28,15,7,2012,37,16.0,22.2,588.89,401.0,3463.33,77.87,11,6
2012-07-15 19:00:00,2012-07-15 19:00:00,None,0,6,28,15,7,2012,38,15.0,14.8,598.14,378.0,3412.65,77.87,11,6
2012-07-15 19:30:00,2012-07-15 19:30:00,None,0,6,28,15,7,2012,39,15.0,14.8,608.8,349.0,3356.01,77.87,11,6
2012-07-15 20:00:00,2012-07-15 20:00:00,None,0,6,28,15,7,2012,40,14.0,20.4,623.0,296.0,3309.34,77.87,11,6
2012-07-15 20:30:00,2012-07-15 20:30:00,None,0,6,28,15,7,2012,41,14.0,14.8,639.96,246.0,3283.21,77.87,11,6
2012-07-15 21:00:00,2012-07-15 21:00:00,None,0,6,28,15,7,2012,42,14.0,16.7,644.3,217.0,3265.78,77.87,11,6
2012-07-15 21:30:00,2012-07-15 21:30:00,None,0,6,28,15,7,2012,43,14.0,13.0,633.03,191.0,3288.22,77.87,11,6
2012-07-15 22:00:00,2012-07-15 22:00:00,None,0,6,28,15,7,2012,44,13.0,16.7,628.5,223.0,3383.3,77.87,11,6
2012-07-15 22:30:00,2012-07-15 22:30:00,None,0,6,28,15,7,2012,45,13.0,13.0,620.2,242.0,3302.38,77.87,11,6
2012-07-15 23:00:00,2012-07-15 23:00:00,None,0,6,28,15,7,2012,46,13.0,14.8,627.73,269.0,3139.08,71.48,11,6
2012-07-15 23:30:00,2012-07-15 23:30:00,None,0,6,28,15,7,2012,47,13.0,14.8,642.53,328.0,2940.8,69.49,11,6
2012-07-16 00:00:00,2012-07-16 00:00:00,None,0,0,29,16,7,2012,0,13.0,16.7,613.59,380.0,2772.68,69.13,11,0
2012-07-16 00:30:00,2012-07-16 00:30:00,None,0,0,29,16,7,2012,1,13.0,14.8,631.11,376.0,2628.21,69.13,11,0
2012-07-16 01:00:00,2012-07-16 01:00:00,None,0,0,29,16,7,2012,2,12.0,24.1,587.72,401.0,2497.91,66.17,11,0
2012-07-16 01:30:00,2012-07-16 01:30:00,None,0,0,29,16,7,2012,3,12.0,18.5,533.07,430.0,2396.89,63.7,11,0
2012-07-16 02:00:00,2012-07-16 02:00:00,None,0,0,29,16,7,2012,4,12.0,18.5,520.62,483.0,2335.85,63.7,11,0
2012-07-16 02:30:00,2012-07-16 02:30:00,None,0,0,29,16,7,2012,5,12.0,20.4,517.81,473.0,2292.6,63.7,11,0
2012-07-16 03:00:00,2012-07-16 03:00:00,None,0,0,29,16,7,2012,6,12.0,20.4,518.51,447.0,2262.68,62.14,11,0
2012-07-16 03:30:00,2012-07-16 03:30:00,None,0,0,29,16,7,2012,7,12.0,14.8,517.32,448.0,2235.35,62.18,11,0
2012-07-16 04:00:00,2012-07-16 04:00:00,None,0,0,29,16,7,2012,8,13.0,20.4,518.5,418.0,2237.55,62.22,11,0
2012-07-16 04:30:00,2012-07-16 04:30:00,None,0,0,29,16,7,2012,9,14.0,18.5,518.21,408.0,2254.87,62.23,11,0
2012-07-16 05:00:00,2012-07-16 05:00:00,None,0,0,29,16,7,2012,10,10.85915107805306,17.18837300004293,532.31,437.0,2269.46,62.26,11,0
2012-07-16 05:30:00,2012-07-16 05:30:00,None,0,0,29,16,7,2012,11,14.0,24.1,511.13,483.0,2279.51,62.22,11,0
2012-07-16 06:00:00,2012-07-16 06:00:00,None,0,0,29,16,7,2012,12,14.0,24.1,509.01,558.0,2389.83,48.41,11,0
2012-07-16 06:30:00,2012-07-16 06:30:00,None,0,0,29,16,7,2012,13,14.0,22.2,526.39,608.0,2577.17,48.41,11,0
2012-07-16 07:00:00,2012-07-16 07:00:00,None,0,0,29,16,7,2012,14,9.403871394308908,20.614925582360513,559.23,622.0,2926.31,57.85,11,0
2012-07-16 07:30:00,2012-07-16 07:30:00,None,0,0,29,16,7,2012,15,15.0,29.6,550.49,635.0,3213.8,59.96,11,0
2012-07-16 08:00:00,2012-07-16 08:00:00,None,0,0,29,16,7,2012,16,15.0,27.8,547.67,637.0,3563.82,65.48,11,0
2012-07-16 08:30:00,2012-07-16 08:30:00,None,0,0,29,16,7,2012,17,15.0,27.8,519.59,570.0,3806.66,83.34,11,0
2012-07-16 09:00:00,2012-07-16 09:00:00,None,0,0,29,16,7,2012,18,15.0,25.9,501.76,567.0,4000.64,73.18,11,0
2012-07-16 09:30:00,2012-07-16 09:30:00,None,0,0,29,16,7,2012,19,16.0,27.8,491.85,587.0,4105.26,70.83,11,0
2012-07-16 10:00:00,2012-07-16 10:00:00,None,0,0,29,16,7,2012,20,16.0,35.2,492.72,541.0,4178.57,76.05,11,0
2012-07-16 10:30:00,2012-07-16 10:30:00,None,0,0,29,16,7,2012,21,17.0,27.8,484.16,523.0,4264.08,80.29,11,0
2012-07-16 11:00:00,2012-07-16 11:00:00,None,0,0,29,16,7,2012,22,17.0,27.8,475.7,556.0,4313.97,80.43,11,0
2012-07-16 11:30:00,2012-07-16 11:30:00,None,0,0,29,16,7,2012,23,17.0,29.6,468.52,621.0,4342.68,80.68,11,0
2012-07-16 12:00:00,2012-07-16 12:00:00,None,0,0,29,16,7,2012,24,17.0,27.8,466.62,600.0,4393.73,80.68,11,0
2012-07-16 12:30:00,2012-07-16 12:30:00,None,0,0,29,16,7,2012,25,18.0,25.9,460.11,668.0,4397.03,80.68,11,0
2012-07-16 13:00:00,2012-07-16 13:00:00,None,0,0,29,16,7,2012,26,19.0,24.1,454.61,725.0,4330.16,79.81,11,0
2012-07-16 13:30:00,2012-07-16 13:30:00,None,0,0,29,16,7,2012,27,18.0,31.5,471.04,642.0,4232.82,74.59,11,0
2012-07-16 14:00:00,2012-07-16 14:00:00,None,0,0,29,16,7,2012,28,18.0,25.9,471.04,700.0,4213.0,72.68,11,0
2012-07-16 14:30:00,2012-07-16 14:30:00,None,0,0,29,16,7,2012,29,18.0,35.2,477.16,678.0,4164.72,69.64,11,0
2012-07-16 15:00:00,2012-07-16 15:00:00,None,0,0,29,16,7,2012,30,19.0,35.2,479.15,705.0,4148.69,64.31,11,0
2012-07-16 15:30:00,2012-07-16 15:30:00,None,0,0,29,16,7,2012,31,18.0,35.2,487.58,726.0,4121.58,64.31,11,0
2012-07-16 16:00:00,2012-07-16 16:00:00,None,0,0,29,16,7,2012,32,18.0,29.6,485.97,793.0,4137.88,64.31,11,0
2012-07-16 16:30:00,2012-07-16 16:30:00,None,0,0,29,16,7,2012,33,18.0,24.1,486.76,761.0,4180.54,64.31,11,0
2012-07-16 17:00:00,2012-07-16 17:00:00,None,0,0,29,16,7,2012,34,18.0,29.6,481.86,734.0,4284.64,72.8,11,0
2012-07-16 17:30:00,2012-07-16 17:30:00,None,0,0,29,16,7,2012,35,18.0,27.8,476.67,734.0,4310.54,74.49,11,0
2012-07-16 18:00:00,2012-07-16 18:00:00,None,0,0,29,16,7,2012,36,18.0,27.8,473.08,730.0,4219.13,71.1,11,0
2012-07-16 18:30:00,2012-07-16 18:30:00,None,0,0,29,16,7,2012,37,18.0,24.1,479.16,723.0,4091.44,64.31,11,0
2012-07-16 19:00:00,2012-07-16 19:00:00,None,0,0,29,16,7,2012,38,18.0,24.1,491.56,690.0,3965.24,64.31,11,0
2012-07-16 19:30:00,2012-07-16 19:30:00,None,0,0,29,16,7,2012,39,17.0,25.9,501.69,613.0,3845.81,63.83,11,0
2012-07-16 20:00:00,2012-07-16 20:00:00,None,0,0,29,16,7,2012,40,17.0,18.5,506.52,602.0,3781.0,64.31,11,0
2012-07-16 20:30:00,2012-07-16 20:30:00,None,0,0,29,16,7,2012,41,16.0,24.1,520.29,507.0,3726.31,64.07,11,0
2012-07-16 21:00:00,2012-07-16 21:00:00,None,0,0,29,16,7,2012,42,15.0,25.9,525.22,497.0,3704.0,63.83,11,0
2012-07-16 21:30:00,2012-07-16 21:30:00,None,0,0,29,16,7,2012,43,15.0,20.4,528.11,451.0,3720.28,64.31,11,0
2012-07-16 22:00:00,2012-07-16 22:00:00,None,0,0,29,16,7,2012,44,14.0,11.1,543.86,437.0,3741.72,64.31,11,0
2012-07-16 22:30:00,2012-07-16 22:30:00,None,0,0,29,16,7,2012,45,13.0,11.1,562.52,382.0,3623.17,64.31,11,0
2012-07-16 23:00:00,2012-07-16 23:00:00,None,0,0,29,16,7,2012,46,13.0,18.5,586.97,282.0,3433.95,63.83,11,0
2012-07-16 23:30:00,2012-07-16 23:30:00,None,0,0,29,16,7,2012,47,12.0,11.1,613.34,291.0,3186.14,61.14,11,0
2012-07-17 00:00:00,2012-07-17 00:00:00,None,0,1,29,17,7,2012,0,12.0,13.0,637.37,216.0,3012.31,59.82,11,1
2012-07-17 00:30:00,2012-07-17 00:30:00,None,0,1,29,17,7,2012,1,12.0,9.3,691.76,198.0,2865.03,53.28,11,1
2012-07-17 01:00:00,2012-07-17 01:00:00,None,0,1,29,17,7,2012,2,12.0,7.4,695.88,231.0,2731.42,52.92,11,1
2012-07-17 01:30:00,2012-07-17 01:30:00,None,0,1,29,17,7,2012,3,12.0,13.0,692.83,244.0,2632.69,52.92,11,1
2012-07-17 02:00:00,2012-07-17 02:00:00,None,0,1,29,17,7,2012,4,12.0,14.8,697.04,227.0,2583.93,52.92,11,1
2012-07-17 02:30:00,2012-07-17 02:30:00,None,0,1,29,17,7,2012,5,12.0,13.0,695.56,211.0,2531.92,52.92,11,1
2012-07-17 03:00:00,2012-07-17 03:00:00,None,0,1,29,17,7,2012,6,13.0,9.3,691.22,214.0,2503.92,52.92,11,1
2012-07-17 03:30:00,2012-07-17 03:30:00,None,0,1,29,17,7,2012,7,13.0,5.6,682.11,209.0,2478.75,52.92,11,1
2012-07-17 04:00:00,2012-07-17 04:00:00,None,0,1,29,17,7,2012,8,13.0,1.9,674.68,228.0,2475.7,52.92,11,1
2012-07-17 04:30:00,2012-07-17 04:30:00,None,0,1,29,17,7,2012,9,13.0,1.9,680.93,220.0,2499.91,52.92,11,1
2012-07-17 05:00:00,2012-07-17 05:00:00,None,0,1,29,17,7,2012,10,14.0,1.9,704.26,226.0,2486.13,52.92,11,1
2012-07-17 05:30:00,2012-07-17 05:30:00,None,0,1,29,17,7,2012,11,14.0,14.8,692.92,255.0,2467.25,52.63,11,1
2012-07-17 06:00:00,2012-07-17 06:00:00,None,0,1,29,17,7,2012,12,14.0,20.4,685.99,274.0,2623.72,43.36,11,1
2012-07-17 06:30:00,2012-07-17 06:30:00,None,0,1,29,17,7,2012,13,15.0,24.1,711.84,312.0,2804.52,43.72,11,1
2012-07-17 07:00:00,2012-07-17 07:00:00,None,0,1,29,17,7,2012,14,15.0,24.1,704.1,335.0,3124.83,50.92,11,1
2012-07-17 07:30:00,2012-07-17 07:30:00,None,0,1,29,17,7,2012,15,15.0,20.4,643.64,381.0,3405.11,55.84,11,1
2012-07-17 08:00:00,2012-07-17 08:00:00,None,0,1,29,17,7,2012,16,15.0,18.5,590.74,396.0,3738.84,56.48,11,1
2012-07-17 08:30:00,2012-07-17 08:30:00,None,0,1,29,17,7,2012,17,15.0,24.1,554.03,403.0,3958.1,61.01,11,1
2012-07-17 09:00:00,2012-07-17 09:00:00,None,0,1,29,17,7,2012,18,15.0,22.2,539.06,393.0,4152.56,64.71,11,1
2012-07-17 09:30:00,2012-07-17 09:30:00,None,0,1,29,17,7,2012,19,16.0,24.1,537.12,371.0,4237.08,64.71,11,1
2012-07-17 10:00:00,2012-07-17 10:00:00,None,0,1,29,17,7,2012,20,17.0,25.9,518.21,410.0,4270.03,64.71,11,1
2012-07-17 10:30:00,2012-07-17 10:30:00,None,0,1,29,17,7,2012,21,18.0,27.8,512.52,456.0,4330.84,64.71,11,1
2012-07-17 11:00:00,2012-07-17 11:00:00,None,0,1,29,17,7,2012,22,18.0,24.1,510.57,456.0,4345.13,64.71,11,1
2012-07-17 11:30:00,2012-07-17 11:30:00,None,0,1,29,17,7,2012,23,18.0,25.9,502.55,523.0,4375.47,64.71,11,1
2012-07-17 12:00:00,2012-07-17 12:00:00,None,0,1,29,17,7,2012,24,17.0,22.2,499.73,511.0,4408.12,64.71,11,1
2012-07-17 12:30:00,2012-07-17 12:30:00,None,0,1,29,17,7,2012,25,17.0,25.9,494.93,536.0,4407.76,64.71,11,1
2012-07-17 13:00:00,2012-07-17 13:00:00,None,0,1,29,17,7,2012,26,17.0,20.4,487.04,571.0,4357.04,64.71,11,1
2012-07-17 13:30:00,2012-07-17 13:30:00,None,0,1,29,17,7,2012,27,17.0,22.2,489.07,569.0,4279.83,61.05,11,1
2012-07-17 14:00:00,2012-07-17 14:00:00,None,0,1,29,17,7,2012,28,18.0,25.9,492.67,571.0,4260.95,61.03,11,1
2012-07-17 14:30:00,2012-07-17 14:30:00,None,0,1,29,17,7,2012,29,17.0,24.1,488.16,611.0,4239.52,61.03,11,1
2012-07-17 15:00:00,2012-07-17 15:00:00,None,0,1,29,17,7,2012,30,18.0,27.8,496.17,606.0,4252.2,61.02,11,1
2012-07-17 15:30:00,2012-07-17 15:30:00,None,0,1,29,17,7,2012,31,17.0,25.9,490.41,660.0,4256.21,61.0,11,1
2012-07-17 16:00:00,2012-07-17 16:00:00,None,0,1,29,17,7,2012,32,18.0,25.9,483.76,688.0,4286.74,61.03,11,1
2012-07-17 16:30:00,2012-07-17 16:30:00,None,0,1,29,17,7,2012,33,18.0,27.8,492.27,633.0,4367.49,61.04,11,1
2012-07-17 17:00:00,2012-07-17 17:00:00,None,0,1,29,17,7,2012,34,17.0,25.9,486.72,661.0,4424.51,64.7,11,1
2012-07-17 17:30:00,2012-07-17 17:30:00,None,0,1,29,17,7,2012,35,17.0,22.2,492.93,558.0,4449.15,64.7,11,1
2012-07-17 18:00:00,2012-07-17 18:00:00,None,0,1,29,17,7,2012,36,16.0,24.1,492.18,582.0,4350.34,64.7,11,1
2012-07-17 18:30:00,2012-07-17 18:30:00,None,0,1,29,17,7,2012,37,16.0,20.4,502.62,575.0,4190.59,61.03,11,1
2012-07-17 19:00:00,2012-07-17 19:00:00,None,0,1,29,17,7,2012,38,16.0,22.2,512.47,537.0,4043.8,61.01,11,1
2012-07-17 19:30:00,2012-07-17 19:30:00,None,0,1,29,17,7,2012,39,15.0,22.2,528.87,448.0,3927.69,60.99,11,1
2012-07-17 20:00:00,2012-07-17 20:00:00,None,0,1,29,17,7,2012,40,15.0,25.9,541.87,441.0,3855.96,60.97,11,1
2012-07-17 20:30:00,2012-07-17 20:30:00,None,0,1,29,17,7,2012,41,15.0,27.8,539.35,474.0,3823.44,56.48,11,1
2012-07-17 21:00:00,2012-07-17 21:00:00,None,0,1,29,17,7,2012,42,15.0,27.8,528.25,555.0,3796.77,55.84,11,1
2012-07-17 21:30:00,2012-07-17 21:30:00,None,0,1,29,17,7,2012,43,15.0,27.8,498.35,688.0,3800.12,56.4,11,1
2012-07-17 22:00:00,2012-07-17 22:00:00,None,0,1,29,17,7,2012,44,15.0,24.1,504.31,718.0,3744.32,56.4,11,1
2012-07-17 22:30:00,2012-07-17 22:30:00,None,0,1,29,17,7,2012,45,15.0,25.9,504.9,713.0,3544.52,54.7,11,1
2012-07-17 23:00:00,2012-07-17 23:00:00,None,0,1,29,17,7,2012,46,15.0,25.9,508.02,775.0,3339.46,48.99,11,1
2012-07-17 23:30:00,2012-07-17 23:30:00,None,0,1,29,17,7,2012,47,15.0,24.1,492.04,742.0,3077.16,43.64,11,1
2012-07-18 00:00:00,2012-07-18 00:00:00,None,0,2,29,18,7,2012,0,15.0,24.1,486.24,716.0,2954.4,43.28,11,2
2012-07-18 00:30:00,2012-07-18 00:30:00,None,0,2,29,18,7,2012,1,15.0,20.4,519.06,647.0,2813.1,43.28,11,2
2012-07-18 01:00:00,2012-07-18 01:00:00,None,0,2,29,18,7,2012,2,15.0,20.4,521.51,628.0,2623.66,43.28,11,2
2012-07-18 01:30:00,2012-07-18 01:30:00,None,0,2,29,18,7,2012,3,15.0,16.7,537.19,567.0,2517.25,43.28,11,2
